video_id,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes
7-7mW9daU5E,switch ps4 xbox360 ps3 pc 2016 pc 2011 xboxone,switch,"[""[[225, 52], [276, 69]]""]"
7-T08gSQmxk,propections sleepy,sleepy,"[""[[17, 253], [57, 280]]""]"
70pJZ9w3oGk,kylie er,,[]
71Es-8FfATo,vevo,,[]
72QQsWm7yFk,lets falk about thanos,let,"[""[[21, 68], [101, 124]]""]"
739XDwYBEdI,wrestle in peace william herrington 2018 july 141 1969 march 21,wrestle peace march,"[""[[126, 58], [233, 86]]"", ""[[277, 59], [358, 88]]"", ""[[248, 292], [298, 308]]""]"
73_OWzBr8Fo,camila cabello music,music,"[""[[425, 284], [474, 305]]""]"
76nG5pENy_Y,doug jones cnn,,[]
7AXo-bYGXI4,sam smith last one song vevo,sam smith last one song,"[""[[60, 149], [106, 162]]"", ""[[117, 149], [189, 162]]"", ""[[130, 173], [209, 192]]"", ""[[43, 174], [113, 191]]"", ""[[78, 193], [171, 211]]""]"
7DLKv39MLbg,you doubt me,doubt,"[""[[287, 96], [475, 165]]""]"
7Fpbkpsx3cM,flesh 10110 flesh 100 1100 flesh 38750 10 1115 i 100 25125 175 caffinated,flesh,"[""[[236, 272], [260, 281]]""]"
7GD1oeLeGUU,vevo,,[]
7I1H0ABg4oY,tromelancy ghostrecon ghost war update z jungle storm,ghost war update jungle storm,"[""[[12, 204], [101, 238]]"", ""[[104, 202], [166, 239]]"", ""[[12, 237], [112, 272]]"", ""[[11, 269], [113, 305]]"", ""[[117, 270], [209, 305]]""]"
7JMV6iBlXFo,vevo,,[]
7Jz8wZbXuDA,raw,raw,"[""[[9, 254], [147, 303]]""]"
7KPcfdbVTic,gordon ramsay,,[]
7LQ08Lyy_tw,uile thug thug life,thug life,"[""[[287, 262], [380, 303]]"", ""[[385, 264], [452, 300]]""]"
7PmUtmfTmbg,market woblac got you it na,market get,"[""[[250, 56], [377, 100]]"", ""[[285, 97], [324, 119]]""]"
7Q5dDVHGr1M,decoyi remixi perfect duet 0219 eosheeran beyonce a trapcity,perfect duet,"[""[[164, 108], [221, 128]]"", ""[[221, 108], [256, 126]]""]"
7RZzxbZ6WWY,vevo,,[]
7SAisWFutbw,the dr evil gets fired tonight show jimmy mike myers fallon,evil get fire tonight show jimmy mike,"[""[[177, 225], [250, 257]]"", ""[[257, 225], [348, 258]]"", ""[[354, 225], [449, 257]]"", ""[[16, 229], [108, 249]]"", ""[[17, 246], [81, 266]]"", ""[[40, 261], [108, 284]]"", ""[[120, 266], [170, 288]]""]"
7SxLRFuEuLE,sorts fighth om,sort,"[""[[322, 262], [382, 278]]""]"
7Usr96nwjqI,panifier movie review,movie review,"[""[[232, 276], [342, 316]]"", ""[[345, 277], [477, 316]]""]"
7YiQ0-SBbT0,music,music,"[""[[28, 277], [128, 306]]""]"
7YoMGxBa0bw,hereditary angry review,hereditary angry review,"[""[[4, 51], [477, 95]]"", ""[[76, 245], [225, 306]]"", ""[[247, 243], [404, 310]]""]"
7a6irhXRudo,korea closer a look night trump cancels nk summit severs pushes crazy claim spy,closer look night trump cancel summit push crazy claim spy,"[""[[40, 234], [153, 260]]"", ""[[152, 236], [237, 260]]"", ""[[304, 253], [349, 276]]"", ""[[14, 265], [72, 280]]"", ""[[72, 265], [150, 280]]"", ""[[177, 265], [244, 281]]"", ""[[14, 284], [82, 300]]"", ""[[82, 284], [137, 298]]"", ""[[172, 284], [224, 298]]"", ""[[138, 285], [172, 298]]""]"
7bFcHyI4dOk,llywood ho u nlocked kelis opens about violent relationship with nas up,open violent relationship,"[""[[54, 282], [114, 302]]"", ""[[202, 281], [268, 301]]"", ""[[269, 282], [382, 302]]""]"
7bfS6seiLhk,netelix official trailer,official trailer,"[""[[32, 225], [241, 265]]"", ""[[33, 264], [226, 304]]""]"
7cTi6PHUqMw,a critics tomatometero are 4090 what killed arminating s3110 bedtess justice leaguez did sony pay i too much for movie tarantino,critic kill justice pay much movie,"[""[[211, 60], [301, 98]]"", ""[[233, 96], [313, 129]]"", ""[[164, 128], [254, 164]]"", ""[[433, 196], [478, 229]]"", ""[[360, 229], [429, 264]]"", ""[[403, 260], [480, 297]]""]"
7d9cu_dmQ0c,farcry5 fai is recreating montana,recreate montana,"[""[[22, 238], [181, 273]]"", ""[[24, 272], [146, 306]]""]"
7dGwk5-QMpc,smtown official,official,"[""[[108, 268], [193, 285]]""]"
7dhRpJ9ydiw,min your ufc hollywood the beatdown iifc,min,"[""[[371, 172], [407, 196]]""]"
7ej6uL4kjHM,mina yerry fcb actioni in,mina,"[""[[232, 242], [329, 275]]""]"
7fm7mll2qvg,str str ang ang ers vevo,,[]
7pLdjf2NSiU,this is possible if why not thisp,possible,"[""[[142, 74], [281, 102]]""]"
7sce--mR0kA,30 bucks knicks 31 2ndow 848,buck,"[""[[98, 278], [125, 288]]""]"
7uzjz51S--M,roland 100 cabello camila havana,,[]
7zLzYiw1wdQ,animal sounds on violin,animal sound violin,"[""[[65, 53], [216, 89]]"", ""[[222, 51], [382, 89]]"", ""[[198, 89], [326, 124]]""]"
80T59B2RVOo,the nerd crew pop culture podcast 4 solo wars story star trailer teaser official breakdownm and reaction,crew pop culture solo war story star trailer teaser official reaction,"[""[[294, 48], [434, 82]]"", ""[[289, 82], [322, 97]]"", ""[[322, 82], [389, 97]]"", ""[[281, 120], [453, 195]]"", ""[[360, 173], [415, 199]]"", ""[[413, 176], [442, 190]]"", ""[[309, 183], [363, 208]]"", ""[[317, 223], [466, 259]]"", ""[[170, 233], [309, 269]]"", ""[[10, 242], [162, 278]]"", ""[[9, 270], [169, 308]]""]"
817P8W8-mGE,ed sheeran perfect igo beyonce,perfect,"[""[[189, 170], [292, 188]]""]"
82QbMrg2HoI,the tonight david blaine show jimmy fallon,tonight show jimmy,"[""[[21, 225], [112, 245]]"", ""[[21, 241], [85, 261]]"", ""[[46, 258], [112, 278]]""]"
86atbRCxDgw,races places dakan lolg episode 12,race place episode,"[""[[78, 70], [159, 93]]"", ""[[76, 90], [169, 112]]"", ""[[21, 254], [185, 291]]""]"
87YT_i8Eu5s,money saving tips,money save tip,"[""[[52, 174], [190, 208]]"", ""[[198, 174], [340, 208]]"", ""[[344, 175], [425, 207]]""]"
89PKbJ2NAqc,dif the nyc subway busking tonight show jimmy maroon 5 fallon,subway tonight show jimmy maroon,"[""[[193, 224], [327, 259]]"", ""[[16, 229], [108, 249]]"", ""[[17, 246], [81, 266]]"", ""[[41, 262], [108, 284]]"", ""[[120, 266], [204, 288]]""]"
8A3ILTZaswo,good morning britain,good morning,"[""[[25, 225], [88, 245]]"", ""[[24, 243], [115, 274]]""]"
8B2esiq24Hg,why does cat my sleep with mep a,cat sleep,"[""[[412, 65], [469, 90]]"", ""[[225, 96], [308, 120]]""]"
8BAhwgjMvnM,padific rim p s r n new trailer,rim new trailer,"[""[[276, 253], [328, 273]]"", ""[[189, 286], [225, 309]]"", ""[[228, 288], [290, 309]]""]"
8CdP3MbrIZk,kmichelle,,[]
8DR0RhpKp2k,lome,,[]
8ETcciGbBss,today,today,"[""[[20, 276], [132, 302]]""]"
8HTdbCohTXY,breaking news,break news,"[""[[152, 138], [327, 169]]"", ""[[152, 172], [328, 225]]""]"
8HvwNOSnveE,extinction by gammaray burst,extinction burst,"[""[[193, 85], [398, 115]]"", ""[[364, 121], [452, 145]]""]"
8Jg90Lqg3VM,training session fcb hcopabarga,training session,"[""[[109, 242], [280, 274]]"", ""[[286, 242], [441, 274]]""]"
8KT1UCsOE74,justice league movie review,justice league movie review,"[""[[1, 268], [118, 316]]"", ""[[118, 268], [234, 316]]"", ""[[234, 277], [344, 316]]"", ""[[346, 277], [477, 316]]""]"
8KgiaRPxRnQ,developer update happy new year,developer update happy new year,"[""[[64, 213], [206, 254]]"", ""[[208, 213], [312, 254]]"", ""[[59, 255], [121, 274]]"", ""[[122, 256], [168, 274]]"", ""[[170, 256], [217, 274]]""]"
8LPVjHxXvJM,the tonight cardi b show jimmy fallon,tonight show jimmy,"[""[[21, 225], [112, 245]]"", ""[[21, 241], [86, 261]]"", ""[[46, 258], [112, 278]]""]"
8OARiNiJ_w8,vevo,,[]
8PwD3DUTJWM,feb fawes,,[]
8QCxV--St8o,itmightbe good mave,good,"[""[[178, 238], [249, 266]]""]"
8U88dHTfDiA,jimmy symmel livei,jimmy,"[""[[40, 205], [105, 230]]""]"
8WZuk8KXC5M,tromci ancy siege rainbowsix free weekend november 1619,siege free weekend,"[""[[130, 62], [206, 102]]"", ""[[13, 240], [90, 272]]"", ""[[98, 240], [248, 272]]""]"
8XBLuU_4Qgo,today today,today,"[""[[21, 276], [132, 302]]""]"
8ZivfJUezjA,jahysway,,[]
8_rTIAOohas,marvel antman wasp the official trailer,marvel wasp official trailer,"[""[[56, 102], [95, 122]]"", ""[[138, 128], [251, 197]]"", ""[[38, 237], [245, 269]]"", ""[[269, 238], [445, 269]]""]"
8cmrzeDJ8JM,tekashi69 hollywood the falcous beatdown,,[]
8diVDS4qW6I,vevo,,[]
8gFGhT5GpAs,raw,raw,"[""[[12, 256], [146, 305]]""]"
8h--kFui1JA,sam smith pray ftlogic vevo,sam smith pray,"[""[[58, 150], [106, 165]]"", ""[[117, 152], [190, 165]]"", ""[[85, 176], [170, 193]]""]"
8h7cnLWQKtM,houzz my,,[]
8hKbIhrb1WU,name generator baby star west,name generator baby star west,"[""[[137, 48], [210, 73]]"", ""[[212, 47], [349, 79]]"", ""[[69, 53], [134, 79]]"", ""[[146, 100], [204, 118]]"", ""[[230, 100], [290, 118]]""]"
8iFGgfJiLsg,tarantino bobby i,bobby,"[""[[108, 58], [193, 85]]""]"
8kFnLQySIzU,jimmy kimmel livei,jimmy,"[""[[40, 205], [105, 230]]""]"
8lPoqMD7Ko8,until,,[]
8l_e6bx8UG8,remyma wake me up feat live kim,wake feat live kim,"[""[[117, 101], [144, 112]]"", ""[[305, 101], [326, 112]]"", ""[[328, 101], [342, 112]]"", ""[[345, 102], [362, 112]]""]"
8mCcM-PUmLM,1977,,[]
8nWw8q3zEpw,what the fohsi,,[]
8pfXS-SwbTw,mbc ziologism soio how eli polo 200,polo,"[""[[265, 257], [340, 292]]""]"
8pffcngJJq0,notzon mon oxcerar,mon,"[""[[69, 49], [88, 57]]""]"
8q1NFlE17qs,vevo,,[]
8rWuGBPA7bE,viralhog,,[]
8vambqBQVwk,worth the hype,worth,"[""[[60, 188], [198, 212]]""]"
900X9fDFLc4,stone music entertainment,stone music entertainment,"[""[[16, 242], [210, 283]]"", ""[[17, 286], [68, 300]]"", ""[[72, 286], [209, 300]]""]"
90CCjgX0n20,our family hmy calvins,family,"[""[[158, 166], [233, 192]]""]"
90IJanuV_0M,big good size,big good size,"[""[[65, 200], [105, 220]]"", ""[[14, 202], [67, 278]]"", ""[[104, 202], [157, 280]]""]"
92RkVMMvgAU,13,,[]
94k6kEVGZzg,netflix skotch,,[]
95Rzsn-zjr0,vevo,,[]
97IfPfjSaDg,cuphead cartoon a,cuphead cartoon,"[""[[52, 242], [254, 302]]"", ""[[259, 242], [471, 307]]""]"
9BAwZN16yo8,cavs 70 93 heat cavaliers 3rd oth 1159,heat cavalier,"[""[[97, 277], [118, 285]]"", ""[[202, 277], [244, 285]]""]"
9CO6M2HsoIA,increase violent crime in sdn,increase violent crime,"[""[[107, 274], [193, 292]]"", ""[[216, 274], [290, 292]]"", ""[[292, 274], [345, 292]]""]"
9DgrJ89Oo2w,cons spe solo madez the best film yes ever,con solo best film yes ever,"[""[[-3, 42], [67, 114]]"", ""[[45, 166], [209, 221]]"", ""[[86, 257], [152, 284]]"", ""[[156, 257], [217, 285]]"", ""[[394, 257], [457, 284]]"", ""[[224, 258], [290, 284]]""]"
9GqL1DSQDL0,grwm fail lily brown,fail lily brown,"[""[[360, 52], [457, 106]]"", ""[[154, 90], [196, 117]]"", ""[[146, 123], [219, 151]]""]"
9Jn8TXoPQTg,i i many mar i,many mar,"[""[[207, 139], [333, 211]]"", ""[[189, 200], [268, 234]]""]"
9Ktmmjt8Tq4,star eld wars tv spot 16 hd,star eld war spot,"[""[[328, 70], [458, 101]]"", ""[[437, 101], [458, 110]]"", ""[[329, 110], [458, 142]]"", ""[[331, 234], [412, 267]]""]"
9S1Gc1nSXd4,canes vevo,cane,"[""[[273, 240], [409, 300]]""]"
9Szts88zY4o,25th may solo wars story star,may solo war story star,"[""[[259, 195], [354, 246]]"", ""[[21, 212], [212, 293]]"", ""[[108, 270], [171, 298]]"", ""[[166, 273], [199, 287]]"", ""[[50, 280], [113, 308]]""]"
9TRjE7i0ERY,vevo,,[]
9XaS93WMRQQ,tter be noise music,noise music,"[""[[116, 285], [182, 304]]"", ""[[188, 285], [257, 304]]""]"
9XaUPRA6ZAI,jimmy prommut livei,jimmy,"[""[[41, 206], [105, 230]]""]"
9YTQMPf3Z6o,betway betway tway tway betway stadium store spree parti betway,tway stadium store spree,"[""[[390, 63], [429, 82]]"", ""[[40, 103], [169, 158]]"", ""[[47, 126], [188, 196]]"", ""[[31, 167], [214, 248]]""]"
9_LIP7qguYw,insider,insider,"[""[[9, 273], [164, 301]]""]"
9f5zD7ZSNpQ,vevo,,[]
9flG5EqRPSc,bibic eurocission,,[]
9iM7W1Dvl6Q,glow netflix original series trailer,glow original series trailer,"[""[[4, 50], [157, 97]]"", ""[[56, 102], [101, 110]]"", ""[[104, 102], [137, 110]]"", ""[[24, 254], [214, 294]]""]"
9jI-z9QN6g8,ow,,[]
9mQk7Evt6Vs,lthek official,official,"[""[[9, 239], [136, 299]]""]"
9qTJR0575Ek,world jurassic evolution,world evolution,"[""[[405, 100], [456, 120]]"", ""[[335, 137], [472, 155]]""]"
9t9u_yPEidY,vevo,,[]
9vDdx1dba6c,vevo,,[]
9wg3v-01yKQ,vevo,,[]
9xPz2SUdYGo,completei it is santacruzhightoner ltcc,,[]
9yDNAc8YS9c,stephenir com acma,,[]
A5TPOKoE1_M,constinistimation welemet,,[]
A70B_LKyOrU,jyp official,official,"[""[[74, 260], [197, 300]]""]"
A8HLnDP6uRM,snl,,[]
A8ScwhLh7uo,honest trailers,honest trailer,"[""[[15, 142], [268, 205]]"", ""[[25, 208], [248, 252]]""]"
A9R5tJPbcKI,the offreestyle wheele tonight show fallon wright letitia vibranium er,tonight show wright,"[""[[16, 229], [108, 249]]"", ""[[17, 246], [81, 266]]"", ""[[189, 264], [265, 294]]""]"
A9k89DYdHKQ,dirt compliter,dirt,"[""[[35, 116], [136, 192]]""]"
ABLsSWE06q4,motion orig picture soundtrack a whethan dua lipa 8 high fiet shades freed vevo,motion picture lipa high shade freed,"[""[[178, 46], [225, 57]]"", ""[[229, 48], [280, 57]]"", ""[[281, 162], [316, 177]]"", ""[[217, 181], [264, 196]]"", ""[[236, 264], [289, 277]]"", ""[[192, 273], [292, 298]]""]"
AB_u_kOSP8Y,ronaldinhos fcb slickest moves,move,"[""[[280, 276], [406, 308]]""]"
AE5PqQ_6V5Y,vevo,,[]
AHwZBYCwxPY,lays shays sways tory 5 scaz d3 lanez freestyle sway 5 willy on,lay shay sway tory sway willy,"[""[[0, 47], [61, 79]]"", ""[[83, 48], [186, 85]]"", ""[[38, 77], [98, 98]]"", ""[[13, 102], [86, 137]]"", ""[[79, 181], [157, 216]]"", ""[[387, 191], [418, 209]]""]"
AOvCyD9bbDM,vevo,,[]
AQNj9fMnzDo,vevo,,[]
AV5TOlGFHk0,cyber 60v monday offi lg dealsi some brse,,[]
AVoe5SH_K8k,the opposition jordan with klepper,opposition jordan,"[""[[178, 236], [364, 262]]"", ""[[195, 266], [321, 293]]""]"
A_Z3AokMwWI,minecon farth the entire shows,entire show,"[""[[133, 242], [294, 284]]"", ""[[302, 242], [444, 284]]""]"
A_xWDAbnBSU,vevo,,[]
AbEHRrq7xwU,yes indeed drake baby lil hape,yes indeed drake baby,"[""[[109, 145], [200, 184]]"", ""[[205, 145], [374, 184]]"", ""[[154, 190], [234, 214]]"", ""[[266, 192], [326, 212]]""]"
AeVJATwE2N0,hollywood the beatdown,,[]
Aeful-nI3ao,vendly,,[]
AiyZ92_JZxA,morning joe morning joe gjoe snl,morning joe,"[""[[168, 173], [240, 197]]"", ""[[240, 178], [269, 197]]""]"
Am6NHDbj6XA,jimmy kinnel livei,jimmy,"[""[[40, 205], [105, 230]]""]"
AmXb2s1_UWo,live undergrounde,live,"[""[[26, 62], [114, 94]]""]"
ArVEH6KS6dA,process theo sza eq,process,"[""[[333, 48], [482, 114]]""]"
AtCLwYFRp4o,jimmy anwels livei,jimmy,"[""[[41, 206], [105, 230]]""]"
AtIoXmGwyfA,yths book christmas gift guide,book gift guide,"[""[[0, 212], [89, 238]]"", ""[[292, 212], [368, 238]]"", ""[[374, 212], [476, 238]]""]"
AvFNCNOyZeE,i,,[]
AyiRO0_Ta7o,mma,,[]
B-t4bU3-lHA,inc en si ir iw star wars use yearsance decove now any andolby onema,star war use,"[""[[90, 238], [146, 253]]"", ""[[90, 256], [146, 272]]"", ""[[64, 284], [78, 290]]""]"
B1tEq5RU-Wo,the only problem is it might intoofast suckyou toofar,problem might,"[""[[105, 262], [178, 277]]"", ""[[216, 262], [266, 277]]""]"
B3S9H0129Rw,snl,,[]
B4WBB8gAwTE,star wars,star war,"[""[[53, 220], [133, 240]]"", ""[[53, 245], [133, 265]]""]"
B7AjF4of300,3 7 wired,wire,"[""[[9, 265], [177, 302]]""]"
BC19fhyTG_M,smtown official,official,"[""[[108, 268], [192, 285]]""]"
BCGt31FpN5c,first take,first take,"[""[[20, 232], [140, 261]]"", ""[[20, 256], [135, 285]]""]"
BEePFpC9qG8,back to them moon,back moon,"[""[[298, 129], [429, 206]]"", ""[[305, 197], [430, 251]]""]"
BFZz8wHL2a4,ramilas,,[]
BHloD113J54,young king,young king,"[""[[209, 108], [468, 161]]"", ""[[206, 161], [468, 242]]""]"
BJeCOo_CRyE,31,,[]
BNzc6hG3yN4,vevo,,[]
BOQ-wZQhZZo,vogue,vogue,"[""[[10, 257], [174, 309]]""]"
BOhylL90UVQ,somebody tain compartment a rory kramer vision,somebody tain compartment rory vision,"[""[[223, 131], [364, 165]]"", ""[[300, 222], [328, 232]]"", ""[[299, 233], [360, 244]]"", ""[[182, 289], [216, 301]]"", ""[[268, 289], [308, 301]]""]"
BPyNxoVJsr4,bog one,bog one,"[""[[434, 65], [464, 76]]"", ""[[426, 77], [474, 94]]""]"
BQ31l1gPGKM,vevo,,[]
BQ_0QLL2gqI,vevo,,[]
BR4aMnZMwic,enc,,[]
BVRvrvCQdmg,b e tl,,[]
BWX1ygwYzWc,roundtable lives 11111712017 108 edmund mcmillen ep ft,life,"[""[[340, 233], [453, 286]]""]"
BYF2tfdD1fA,trailer hd,trailer,"[""[[5, 213], [165, 245]]""]"
BYG1qf3XJNM,late seth night meyers,late seth night,"[""[[44, 242], [102, 261]]"", ""[[101, 249], [161, 268]]"", ""[[21, 260], [93, 278]]""]"
BZt0qjTWNhw,breaking new 8123 cat laser catches abc 57 scientists are amazed modimonicancition,break new cat laser catch scientist amaze,"[""[[104, 264], [189, 277]]"", ""[[192, 265], [228, 277]]"", ""[[89, 277], [132, 296]]"", ""[[233, 277], [302, 297]]"", ""[[134, 278], [230, 297]]"", ""[[124, 300], [197, 313]]"", ""[[226, 301], [277, 313]]""]"
BZyUEu1osf8,dt exclusive ev,exclusive,"[""[[86, 262], [232, 286]]""]"
BgR_HJ7aGDY,seventeen call call calli pledis pledis,seventeen call callus,"[""[[298, 172], [422, 200]]"", ""[[90, 173], [129, 197]]"", ""[[129, 173], [174, 198]]""]"
Bhg9I26EghQ,what ive been up to and lp vlog,,[]
BidS_rcf7UU,araid ingz vevo,,[]
BjRNY3u3bUw,truth or dare official trailer,truth dare official trailer,"[""[[13, 237], [117, 285]]"", ""[[168, 237], [253, 285]]"", ""[[50, 288], [135, 305]]"", ""[[141, 288], [216, 305]]""]"
Blgj9YbU9ww,mytheresam,,[]
Bm8rz-llMhE,kiss one vevo,kiss one,"[""[[241, 134], [300, 160]]"", ""[[188, 140], [238, 160]]""]"
BmLSua7LPR8,vevo,,[]
BmMuLuG1yW8,mabrelleast geazy interview,interview,"[""[[58, 152], [237, 184]]""]"
BnANUza_uXQ,p,,[]
BrlpU99lGzI,late show azaria hank stephen colbert,late show hank,"[""[[373, 208], [445, 234]]"", ""[[388, 232], [468, 257]]"", ""[[64, 244], [169, 273]]""]"
BsfhHKx6ajA,gmm youtube originals,original,"[""[[190, 276], [261, 302]]""]"
BsjQqm60ZEI,dance move generator the upside down get the dance battle tonight show jimmy stranger things kids fallon,dance move generator upside get battle tonight show jimmy stranger thing,"[""[[118, 221], [249, 257]]"", ""[[60, 61], [98, 76]]"", ""[[99, 61], [172, 77]]"", ""[[82, 109], [148, 124]]"", ""[[46, 125], [86, 140]]"", ""[[254, 220], [389, 258]]"", ""[[16, 229], [108, 249]]"", ""[[17, 246], [81, 266]]"", ""[[41, 264], [106, 282]]"", ""[[117, 266], [216, 293]]"", ""[[218, 265], [291, 293]]""]"
ByucbuSe958,sza calvin harris the weekend thunk way remixy vevo,weekend way,"[""[[222, 114], [279, 127]]"", ""[[228, 133], [246, 141]]""]"
Bzu4G8uZs-4,vevo,,[]
C0Uv23ELQMQ,loose women,loose woman,"[""[[12, 216], [147, 255]]"", ""[[39, 256], [268, 308]]""]"
C2-Fm2vpEKA,cupcakes rainbow,cupcake rainbow,"[""[[249, 153], [423, 250]]"", ""[[87, 187], [254, 276]]""]"
C59j0Rmucss,snl vevo,,[]
C8dfiDeJeDU,the containst soy actual truth about truth the about soy boys,soy actual truth boy,"[""[[188, 279], [237, 309]]"", ""[[23, 104], [240, 157]]"", ""[[56, 281], [114, 304]]"", ""[[240, 281], [298, 309]]""]"
C9vVz7j-zV4,bbc news,news,"[""[[29, 248], [94, 266]]""]"
CCPX4EYrskw,mumdays,,[]
CE7SkcoyVAI,good writing,good write,"[""[[10, 51], [166, 156]]"", ""[[8, 145], [206, 250]]""]"
CFMRJSPDr2k,president everyone how weird crimes does knows trump cracked,president everyone weird crime know trump crack,"[""[[315, 218], [469, 244]]"", ""[[168, 220], [313, 248]]"", ""[[8, 226], [97, 249]]"", ""[[330, 243], [438, 269]]"", ""[[146, 248], [252, 272]]"", ""[[44, 249], [144, 275]]"", ""[[1, 286], [100, 313]]""]"
CFwXUarN-wg,2018 coals,coal,"[""[[218, 253], [388, 306]]""]"
CG9yQ8PXf6o,proscy and undernied,,[]
CHXD9k19q1Y,vevo,,[]
CMzzImAolMc,rk prima whyop primark amazing fashi amazing pril,prima amaze,"[""[[372, 205], [479, 239]]"", ""[[410, 269], [458, 292]]""]"
CPy0-J6pxKI,pineapple,pineapple,"[""[[80, 161], [405, 208]]""]"
CR9zYgr84QY,greaka,,[]
CSDHM6iuogI,crew capsule first flight 20,crew capsule first flight,"[""[[44, 166], [110, 192]]"", ""[[117, 166], [224, 193]]"", ""[[277, 166], [346, 193]]"", ""[[352, 166], [438, 192]]""]"
CWSYOdxx8Tg,umbro,,[]
CWrjDoEBQsw,roast ham cake,roast ham cake,"[""[[237, 76], [365, 133]]"", ""[[369, 76], [459, 133]]"", ""[[298, 136], [400, 190]]""]"
CX11yw6YL1w,vevo,,[]
CYebJBcLZHA,ed rist,rist,"[""[[310, 158], [467, 252]]""]"
CZkUNPBlJIQ,adam levine these teshow jjames corden,,[]
C_ijc7A5oAc,vevo,,[]
CaE0JD1X12g,honest trailers,honest trailer,"[""[[262, 117], [468, 168]]"", ""[[272, 169], [452, 204]]""]"
CbCVIrOK2qM,raw,raw,"[""[[11, 252], [144, 299]]""]"
Cd8UxUlqaZ8,official 1thek,official,"[""[[64, 272], [174, 306]]""]"
CfyMD5rSK50,the suck oscars mothers basement,suck mother basement,"[""[[322, 221], [457, 268]]"", ""[[168, 272], [310, 297]]"", ""[[195, 297], [283, 312]]""]"
CjjQ-T2n8S0,sean your thoughtsk penny for,penny,"[""[[160, 264], [231, 287]]""]"
CmO2143BzYA,jimmy sunmet livei,jimmy,"[""[[40, 205], [105, 230]]""]"
CoAiBdkXFBA,training session mbargachelsea,training session,"[""[[109, 242], [279, 274]]"", ""[[285, 242], [440, 274]]""]"
CofZ7xjGyI8,p,,[]
CpXaNIT8P5I,elie,,[]
CrUETaziY_0,double toasted can,double toast,"[""[[61, 78], [113, 93]]"", ""[[33, 95], [143, 126]]""]"
Cr_mEzG5JHY,mostacked nirvana demo c90 mexell,nirvana,"[""[[141, 108], [208, 124]]""]"
Ct_lrDNvxoA,rapid trailer trailer hd,rapid trailer,"[""[[20, 205], [56, 216]]"", ""[[21, 217], [181, 249]]""]"
CvAQpSdcvno,story great big,story great big,"[""[[230, 262], [328, 293]]"", ""[[69, 264], [169, 293]]"", ""[[170, 264], [226, 292]]""]"
Cy44KlXh6Co,vevo,,[]
CyzEtbG-sxY,pledis enter xmment official,enter official,"[""[[30, 254], [60, 261]]"", ""[[28, 261], [106, 284]]""]"
CziHrYYSyPc,ision euro contest song disbon2018 official video israel,contest song official video,"[""[[119, 182], [167, 197]]"", ""[[88, 187], [118, 200]]"", ""[[64, 209], [182, 239]]"", ""[[185, 217], [262, 244]]""]"
CzmIrPvIzxk,honest trailers,honest trailer,"[""[[226, 117], [470, 177]]"", ""[[236, 180], [453, 222]]""]"
D0aAYfRBVik,awasson vevo,,[]
D18e8aU-UWs,vevo,,[]
D2mjQP8cmYA,trailer hd,trailer,"[""[[30, 198], [205, 233]]""]"
D8mu5AgUsPs,watch what happens live andy cohen,watch live,"[""[[50, 214], [117, 233]]"", ""[[22, 266], [85, 292]]""]"
DBC04auZVcs,sword of dormin,sword,"[""[[266, 117], [457, 161]]""]"
DH1G703mf7w,golden by mario a ners,golden,"[""[[19, 147], [329, 189]]""]"
DI8JsP05k5Q,nothing sacred is wan,nothing sacred wan,"[""[[40, 154], [221, 204]]"", ""[[282, 154], [444, 204]]"", ""[[192, 210], [292, 261]]""]"
DIU3xPdhCBI,sam smith althe bbc,sam smith,"[""[[331, 64], [452, 113]]"", ""[[284, 114], [454, 164]]""]"
DJXUWLs6FI0,bodesa boys late show desus mero 8 stephen bodega colbert,boy late show mero bodega,"[""[[141, 84], [160, 92]]"", ""[[37, 207], [110, 236]]"", ""[[52, 232], [130, 257]]"", ""[[312, 245], [374, 264]]"", ""[[316, 271], [380, 298]]""]"
