video_id,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes
VkVEmsEAHRQ,snoop doog presents bible of love hotx bibit vevo,snoop doog present bible love hotx bibit vevo,"[""[[256, 69], [285, 77]]"", ""[[286, 69], [310, 77]]"", ""[[313, 69], [353, 77]]"", ""[[224, 78], [273, 90]]"", ""[[310, 78], [354, 90]]"", ""[[198, 143], [244, 173]]"", ""[[192, 154], [239, 183]]"", ""[[12, 278], [102, 305]]""]"
VmKs8fFeBjw,fipstey crunch ost berry kes colossal trunch brand name seechley vsi fudgabilites and generic,fipstey crunch ost berry kes colossal trunch brand name seechley vsi fudgabilites generic,"[""[[275, 33], [379, 106]]"", ""[[-9, 48], [75, 107]]"", ""[[152, 69], [194, 86]]"", ""[[415, 76], [459, 99]]"", ""[[162, 84], [193, 98]]"", ""[[404, 87], [460, 110]]"", ""[[404, 101], [465, 126]]"", ""[[72, 211], [253, 250]]"", ""[[268, 212], [418, 250]]"", ""[[21, 227], [49, 242]]"", ""[[226, 253], [274, 274]]"", ""[[13, 255], [49, 272]]"", ""[[145, 276], [340, 310]]""]"
VmiChIBQEiM,507 511,507 511,"[""[[44, 68], [132, 114]]"", ""[[256, 68], [334, 113]]""]"
Vn0emeBJRGA,lly,lly,"[""[[194, 160], [284, 181]]""]"
VnD66ugzKbM,total bellas,total bellas,"[""[[70, 257], [125, 272]]"", ""[[23, 265], [150, 305]]""]"
VnkXH_Mh7NU,classic bron 04105 has are,classic bron 04105,"[""[[321, 53], [464, 114]]"", ""[[337, 91], [452, 147]]"", ""[[105, 245], [214, 284]]""]"
VobRcFb89fs,day for if adynoo usa tabreakeast iheblie getty images,day adynoo usa tabreakeast iheblie getty image,"[""[[63, 75], [107, 105]]"", ""[[61, 152], [134, 185]]"", ""[[410, 165], [474, 193]]"", ""[[22, 219], [106, 243]]"", ""[[23, 247], [118, 275]]"", ""[[60, 301], [90, 312]]"", ""[[92, 301], [130, 312]]""]"
VokZM6moQ_s,brexit and the european union isthere life after divorcer dr loukas tsoukalis marchzi 7pm a,brexit european union isthere life divorcer loukas tsoukalis marchzi 7pm,"[""[[198, 134], [298, 158]]"", ""[[198, 161], [346, 185]]"", ""[[350, 161], [441, 185]]"", ""[[198, 193], [269, 210]]"", ""[[270, 193], [305, 210]]"", ""[[358, 193], [439, 211]]"", ""[[221, 217], [270, 229]]"", ""[[270, 217], [340, 229]]"", ""[[346, 217], [403, 229]]"", ""[[414, 217], [441, 230]]""]"
Vor39kvUAeI,state champs note frozen,state champ note frozen,"[""[[9, 69], [36, 77]]"", ""[[36, 69], [72, 78]]"", ""[[48, 137], [69, 142]]"", ""[[25, 153], [60, 162]]""]"
VpC4X5-cXpo,face nation face nation,face nation,"[""[[25, 278], [62, 297]]"", ""[[66, 278], [122, 297]]""]"
Vpxv4cXBTnQ,friday mar 121 nba,friday mar 121 nba,"[""[[66, 94], [422, 186]]"", ""[[73, 194], [265, 268]]"", ""[[288, 194], [360, 268]]"", ""[[374, 252], [397, 264]]""]"
VqdyeYXi580,the uae mars on show,uae mar show,"[""[[350, 66], [440, 124]]"", ""[[292, 124], [442, 192]]"", ""[[26, 266], [105, 297]]""]"
VqsA0ZGaPWM,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
VsztX4Hxrv4,donut pra 5 mistrining evolution,donut pra mistrining evolution,"[""[[6, 67], [82, 104]]"", ""[[200, 100], [485, 188]]"", ""[[105, 274], [269, 286]]"", ""[[273, 274], [354, 286]]""]"
Vt2-Ha9fv0o,minibrute 2s gate,minibrute gate,"[""[[121, 56], [394, 100]]"", ""[[67, 235], [106, 258]]""]"
VuMj8T1312g,best dns servers,best dns server,"[""[[278, 109], [385, 145]]"", ""[[278, 164], [365, 201]]"", ""[[277, 220], [464, 257]]""]"
VvjlJLM6D8U,gone girl,girl,"[""[[245, 169], [301, 189]]""]"
VvpPxjCKTqc,potter harly and whot me pontract of loked lhe ah lango a pla of,potter harly whot pontract loked lhe lango pla,"[""[[227, 63], [423, 169]]"", ""[[51, 64], [232, 163]]"", ""[[263, 164], [310, 192]]"", ""[[198, 174], [247, 195]]"", ""[[134, 187], [232, 235]]"", ""[[239, 198], [302, 231]]"", ""[[101, 210], [202, 291]]"", ""[[200, 233], [263, 276]]""]"
VwRaode-pi4,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
Vx85Bx5tpVw,the podcast top of week the,podcast top week,"[""[[46, 144], [117, 158]]"", ""[[13, 195], [122, 259]]"", ""[[150, 252], [303, 304]]""]"
VxInvGkHUek,kaluuya daniel moments cute funny e,kaluuya daniel moment cute funny,"[""[[188, 196], [358, 230]]"", ""[[33, 197], [170, 230]]"", ""[[293, 233], [436, 257]]"", ""[[80, 234], [156, 258]]"", ""[[185, 234], [288, 258]]""]"
VxquJPRLPzE,rin o topform masicka vevo,rin topform masicka vevo,"[""[[361, 118], [489, 201]]"", ""[[130, 146], [353, 186]]"", ""[[185, 186], [297, 205]]"", ""[[12, 278], [102, 305]]""]"
VyJrCxsTDhU,iwas veadi edoge ip,iwas veadi edoge,"[""[[11, 152], [102, 196]]"", ""[[384, 154], [473, 183]]"", ""[[134, 156], [233, 184]]""]"
VyKreYFwgE4,the dodo,dodo,"[""[[438, 64], [474, 77]]""]"
VyMWu81tstU,daisy ridley last the jedi press junket compilation,daisy ridley last jedi press junket compilation,"[""[[9, 230], [108, 265]]"", ""[[117, 230], [230, 266]]"", ""[[316, 230], [396, 265]]"", ""[[399, 231], [473, 269]]"", ""[[4, 278], [105, 313]]"", ""[[108, 277], [232, 314]]"", ""[[237, 278], [478, 313]]""]"
VznBK_Yv6YI,queidia music,queidia music,"[""[[29, 272], [99, 292]]"", ""[[105, 272], [165, 289]]""]"
VzrWEmfhSfo,generalspeeches would gohmert cspan us plounds house,generalspeeches would gohmert cspan plounds house,"[""[[140, 222], [213, 232]]"", ""[[161, 234], [189, 244]]"", ""[[190, 234], [237, 244]]"", ""[[345, 236], [393, 252]]"", ""[[157, 246], [196, 254]]"", ""[[85, 248], [126, 261]]""]"
W-rsEnS5yCY,power hob fin kim kardashian and kid cudi,power hob fin kim kardashian kid cudi,"[""[[432, 53], [469, 68]]"", ""[[432, 68], [450, 78]]"", ""[[452, 70], [466, 77]]"", ""[[33, 225], [100, 253]]"", ""[[105, 225], [343, 254]]"", ""[[117, 257], [180, 285]]"", ""[[186, 257], [274, 285]]""]"
W1YrcmtVTYA,youtube originals,youtube original,"[""[[23, 268], [103, 294]]"", ""[[100, 267], [188, 299]]""]"
W28-DAAfvEg,the king of mask ziojo zillizz singer,king mask ziojo zillizz singer,"[""[[74, 209], [96, 221]]"", ""[[29, 224], [121, 258]]"", ""[[250, 258], [326, 289]]"", ""[[325, 258], [426, 289]]"", ""[[88, 260], [198, 300]]""]"
W5IvFHNhckQ,playing music,play music,"[""[[235, 290], [276, 306]]"", ""[[201, 292], [236, 304]]""]"
W5SDyZ3BNMo,how part to la make his armor making the basic armor pieces with templates,part make armor make basic piece template,"[""[[316, 72], [386, 97]]"", ""[[44, 102], [148, 134]]"", ""[[39, 223], [113, 245]]"", ""[[39, 199], [126, 224]]"", ""[[180, 202], [240, 221]]"", ""[[116, 222], [190, 246]]"", ""[[106, 266], [232, 289]]""]"
W6k2j4lJ59g,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
W8oIeL_OPc8,bpm170 ftt maj,bpm170 ftt maj,"[""[[186, 77], [424, 140]]"", ""[[72, 82], [132, 125]]"", ""[[62, 131], [136, 168]]""]"
W8rKGqvLu5o,soudd ate durand 35 orlean in3 apr medi a want,soudd ate durand orlean in3 apr medi want,"[""[[11, 127], [64, 174]]"", ""[[62, 152], [97, 176]]"", ""[[346, 192], [440, 245]]"", ""[[174, 242], [231, 276]]"", ""[[13, 252], [82, 285]]"", ""[[136, 254], [188, 307]]"", ""[[16, 281], [60, 292]]"", ""[[50, 293], [78, 298]]""]"
W8vpWuj-QKw,hot topics abc,hot topic abc,"[""[[49, 261], [77, 273]]"", ""[[42, 272], [84, 284]]"", ""[[424, 277], [457, 294]]""]"
W91JGhEHhBY,me call tritonal,call tritonal,"[""[[108, 120], [246, 206]]"", ""[[202, 217], [276, 244]]""]"
WA3n70MejJs,has estado batallas 10 en has perdido todas las y,estado batallas perdido toda,"[""[[182, 268], [229, 281]]"", ""[[270, 268], [326, 281]]"", ""[[217, 282], [276, 301]]"", ""[[276, 284], [320, 298]]""]"
WAdJf4wTC5Y,classic trailer,classic trailer,"[""[[28, 157], [209, 196]]"", ""[[30, 197], [204, 233]]""]"
WBIlusTGa5w,recap hd,recap,"[""[[20, 209], [121, 236]]""]"
WBItB-oSUkI,rats ghost,rat ghost,"[""[[179, 148], [303, 197]]"", ""[[197, 194], [282, 218]]""]"
WC0qDoAE2H4,and charlevolx some asorate ou 67 de somme 67 of 2018 2018 summit levoix,charlevolx asorate somme 2018 summit levoix,"[""[[61, 126], [117, 138]]"", ""[[292, 130], [352, 145]]"", ""[[76, 177], [112, 186]]"", ""[[441, 230], [464, 240]]"", ""[[442, 240], [478, 249]]"", ""[[452, 284], [480, 297]]""]"
WE-b2LjRW5E,vier form durable interfull includessoft in dispensing runnel cherycom cket hai warmer,vier form durable interfull includessoft dispense runnel cherycom cket hai warmer,"[""[[0, 54], [33, 72]]"", ""[[24, 75], [43, 83]]"", ""[[50, 78], [84, 89]]"", ""[[0, 81], [38, 93]]"", ""[[39, 85], [95, 99]]"", ""[[11, 90], [55, 103]]"", ""[[53, 97], [82, 105]]"", ""[[0, 252], [54, 270]]"", ""[[0, 282], [29, 296]]"", ""[[30, 285], [52, 297]]"", ""[[0, 295], [50, 311]]""]"
WEAkKJ8VuhI,rfm,rfm,"[""[[307, 52], [345, 73]]""]"
WEMAvnkHA9U,the hiz podcast deadmausi,hiz podcast deadmausi,"[""[[25, 65], [128, 141]]"", ""[[46, 144], [118, 160]]"", ""[[14, 246], [309, 301]]""]"
WEWtyTm2foM,wollim ent official,wollim ent official,"[""[[37, 268], [148, 290]]"", ""[[146, 277], [168, 289]]"", ""[[361, 285], [465, 310]]""]"
WFHyYcWtgpQ,sometimes the clothes do not make the man,sometimes clothes make man,"[""[[4, 142], [222, 176]]"", ""[[308, 142], [477, 176]]"", ""[[176, 188], [280, 221]]"", ""[[368, 189], [453, 221]]""]"
WGHUmpUu7Gw,holy night 0 ave maria,holy night ave maria,"[""[[288, 228], [362, 262]]"", ""[[370, 228], [462, 262]]"", ""[[260, 264], [305, 290]]"", ""[[309, 264], [385, 290]]""]"
WGRqGyWSllE,wised,wised,"[""[[204, 167], [280, 202]]""]"
WGcqICKfi9Q,graham norton show,graham norton show,"[""[[24, 229], [106, 258]]"", ""[[33, 256], [105, 276]]"", ""[[58, 274], [89, 285]]""]"
WH9Jkiq21wg,hot topics abo atheview,hot topic abo atheview,"[""[[49, 261], [77, 273]]"", ""[[42, 272], [84, 284]]"", ""[[424, 278], [454, 292]]"", ""[[414, 301], [457, 308]]""]"
WHARvXG9768,dandicam con,dandicam con,"[""[[216, 48], [266, 56]]"", ""[[268, 49], [285, 54]]""]"
WHhiath5fC8,champi 3ns hattricki excunsicclebrations kiev champ ions league,champi 3ns hattricki excunsicclebrations kiev champ ion league,"[""[[34, 53], [134, 76]]"", ""[[133, 53], [184, 76]]"", ""[[22, 141], [141, 161]]"", ""[[18, 161], [135, 173]]"", ""[[20, 176], [44, 185]]"", ""[[422, 282], [456, 292]]"", ""[[454, 284], [477, 292]]"", ""[[434, 290], [464, 298]]""]"
WHkAnVKeTvs,tala,tala,"[""[[364, 246], [409, 276]]""]"
WJwp7pRhgXg,live happening now 5 georgia dome to be imploded at 630am schan atlanta,live happen georgia dome implode 630am schan atlanta,"[""[[37, 246], [82, 258]]"", ""[[94, 248], [168, 257]]"", ""[[95, 260], [154, 273]]"", ""[[156, 260], [196, 273]]"", ""[[238, 260], [306, 273]]"", ""[[328, 260], [377, 273]]"", ""[[34, 264], [85, 281]]"", ""[[94, 273], [146, 285]]""]"
WK1eRHhS0D0,trust god life doesnt even when make sense aboveinspiration,trust god life doesnt even make sense aboveinspiration,"[""[[68, 193], [273, 244]]"", ""[[286, 195], [414, 242]]"", ""[[234, 242], [310, 270]]"", ""[[314, 242], [460, 270]]"", ""[[22, 244], [118, 270]]"", ""[[134, 273], [234, 300]]"", ""[[238, 273], [349, 300]]"", ""[[4, 298], [102, 309]]""]"
WK2WjnpdC84,you cant save the your stonasour,cant save stonasour,"[""[[95, 148], [156, 174]]"", ""[[103, 170], [156, 198]]"", ""[[221, 263], [383, 308]]""]"
WKKLMX1YLGg,hnhh,hnhh,"[""[[22, 253], [80, 282]]""]"
WKLArOpTHsQ,via satellite late stephow and flotus fire colbert,via satellite late stephow flotus fire colbert,"[""[[60, 70], [76, 81]]"", ""[[77, 70], [122, 81]]"", ""[[374, 208], [445, 236]]"", ""[[361, 230], [465, 279]]"", ""[[204, 242], [318, 269]]"", ""[[53, 243], [122, 269]]"", ""[[377, 276], [458, 300]]""]"
WKSKXtN0cpc,family jelle feud,family jelle feud,"[""[[15, 252], [107, 279]]"", ""[[285, 253], [320, 276]]"", ""[[26, 274], [93, 297]]""]"
WKdacrFKrCc,show champion vixx valentine my,show champion vixx valentine,"[""[[17, 68], [109, 90]]"", ""[[28, 90], [101, 104]]"", ""[[21, 203], [109, 235]]"", ""[[116, 241], [379, 298]]""]"
WKlo-plLJZI,star d wars,star war,"[""[[35, 102], [235, 153]]"", ""[[37, 161], [234, 209]]""]"
WL16vgceK6I,was live,live,"[""[[31, 258], [78, 282]]""]"
WLaD1zVST00,et exclusive,exclusive,"[""[[85, 264], [230, 286]]""]"
WN94nB_uXWY,juicy j shur idafut up datpiff paesa full mixtape,juicy shur idafut datpiff paesa full mixtape,"[""[[30, 52], [180, 82]]"", ""[[242, 58], [310, 77]]"", ""[[306, 58], [400, 75]]"", ""[[20, 106], [65, 114]]"", ""[[66, 106], [109, 116]]"", ""[[2, 278], [74, 298]]"", ""[[81, 278], [205, 298]]""]"
WNIx7LRmUtQ,nintendo,nintendo,"[""[[38, 264], [134, 281]]""]"
WO20QwFPxNc,shepleases as vevo,shepleases vevo,"[""[[153, 186], [341, 234]]"", ""[[12, 280], [101, 305]]""]"
WPW84U30hB4,glen turner,glen turner,"[""[[38, 225], [74, 242]]"", ""[[78, 225], [133, 242]]""]"
WQ9OMl-nZ2E,terry lailiothe jailitie burton oare when the right true love comes at the wrong time bull our infinity,terry lailiothe jailitie burton oare right true love come wrong time bull infinity,"[""[[126, 57], [161, 70]]"", ""[[161, 57], [217, 70]]"", ""[[254, 60], [285, 70]]"", ""[[286, 58], [336, 70]]"", ""[[332, 58], [366, 72]]"", ""[[230, 85], [261, 98]]"", ""[[260, 85], [285, 97]]"", ""[[284, 85], [310, 98]]"", ""[[176, 100], [214, 113]]"", ""[[248, 101], [284, 113]]"", ""[[284, 101], [310, 112]]"", ""[[25, 205], [209, 298]]"", ""[[274, 275], [414, 303]]""]"
WQLpPZNQBM4,they harder than ever lil baby first class tidal music deezer pap stif comers overtomational isocan a on conce corvencent books on,harder ever lil baby first class tidal music deezer pap stif comer overtomational isocan conce corvencent book,"[""[[58, 66], [135, 80]]"", ""[[196, 66], [246, 78]]"", ""[[344, 80], [364, 97]]"", ""[[362, 80], [396, 97]]"", ""[[316, 166], [366, 190]]"", ""[[366, 166], [422, 190]]"", ""[[370, 236], [414, 248]]"", ""[[294, 238], [321, 248]]"", ""[[433, 238], [457, 248]]"", ""[[17, 257], [58, 278]]"", ""[[16, 273], [58, 300]]"", ""[[310, 282], [333, 288]]"", ""[[334, 282], [406, 288]]"", ""[[406, 282], [428, 289]]"", ""[[346, 289], [362, 294]]"", ""[[362, 289], [401, 294]]"", ""[[401, 288], [422, 294]]""]"
WR0YQpVX8HQ,juaner pc dentro instrumental,juaner dentro instrumental,"[""[[1, 38], [229, 93]]"", ""[[223, 242], [464, 311]]"", ""[[354, 309], [477, 329]]""]"
WTUk3SxLG1E,cnbc,cnbc,"[""[[14, 281], [125, 305]]""]"
WTp1uhRXqMs,refinery29,refinery29,"[""[[16, 273], [245, 306]]""]"
WTxKt1peI1I,huge food festival lima peru,huge food festival lima peru,"[""[[291, 45], [437, 99]]"", ""[[246, 96], [333, 140]]"", ""[[334, 96], [477, 138]]"", ""[[0, 272], [107, 315]]"", ""[[130, 272], [236, 315]]""]"
WUE0Dub7dZ4,hussein 9 el deek,hussein deek,"[""[[41, 258], [116, 280]]"", ""[[144, 260], [197, 280]]""]"
WUNum5wHRjQ,track list 01 into you kad 021 trust u sephejiwoo me verj 03 push 8 pull 04 tility you 8 me 05 you me 2ndmin albus in 06 trust bmasomin me verj,track list kad 021 trust sephejiwoo verj push pull tility 2ndmin albus bmasomin,"[""[[274, 118], [308, 134]]"", ""[[309, 120], [336, 133]]"", ""[[72, 142], [204, 197]]"", ""[[274, 154], [296, 169]]"", ""[[296, 226], [329, 242]]"", ""[[366, 154], [444, 170]]"", ""[[432, 228], [461, 241]]"", ""[[297, 173], [328, 186]]"", ""[[342, 173], [368, 186]]"", ""[[297, 190], [344, 204]]"", ""[[74, 212], [102, 220]]"", ""[[102, 212], [122, 218]]"", ""[[353, 226], [429, 241]]""]"
WUXtWw5ln7k,yamaha,yamaha,"[""[[135, 274], [208, 314]]""]"
WUjnhhZtJi8,10 in me gusta dj polique remix,gusta polique remix,"[""[[278, 149], [333, 162]]"", ""[[197, 298], [245, 312]]"", ""[[245, 298], [281, 312]]""]"
WWRTZ8IHFg4,pienz end of the world3,pienz end world3,"[""[[382, 53], [472, 77]]"", ""[[32, 162], [90, 193]]"", ""[[32, 197], [196, 237]]""]"
WWsn7jZFDUg,m1 news arrested development quiz,news arrest development quiz,"[""[[9, 88], [60, 110]]"", ""[[113, 266], [231, 297]]"", ""[[237, 268], [409, 297]]"", ""[[412, 268], [470, 301]]""]"
WXF0uYdILGc,we toured the restricted parts of heathrow airport,tour restrict part heathrow airport,"[""[[81, 193], [212, 220]]"", ""[[24, 223], [221, 251]]"", ""[[229, 225], [329, 250]]"", ""[[74, 256], [249, 284]]"", ""[[258, 256], [394, 284]]""]"
WXN046XZsrA,i,,[]
WXc9dR-CIBA,annual 5th the starters awards,annual 5th starter award,"[""[[230, 99], [361, 140]]"", ""[[160, 113], [226, 146]]"", ""[[109, 129], [368, 204]]"", ""[[110, 203], [374, 245]]""]"
WYNHbSDWUyc,rosenstein news,rosenstein news,"[""[[18, 242], [104, 257]]"", ""[[17, 272], [64, 298]]""]"
WYOqegqAHjw,celtics lead phi 56 bos 2nd 329 qtimi 093,celtic lead phi bos 2nd 329 qtimi 093,"[""[[337, 252], [365, 260]]"", ""[[366, 252], [385, 260]]"", ""[[324, 264], [342, 273]]"", ""[[374, 262], [396, 273]]"", ""[[324, 274], [344, 282]]"", ""[[361, 274], [380, 282]]"", ""[[1, 296], [45, 314]]"", ""[[46, 296], [74, 314]]""]"
W_5DN8fRAoY,otr the,otr,"[""[[177, 145], [272, 214]]""]"
Wa8-lElti1E,fired retiring before snl,fire retire snl,"[""[[36, 188], [74, 208]]"", ""[[125, 188], [184, 208]]"", ""[[0, 224], [108, 302]]""]"
WbuKWyOKpJM,raw,raw,"[""[[12, 254], [147, 301]]""]"
WbwRmCqUhXw,before the getting a tortoise,get tortoise,"[""[[317, 120], [462, 168]]"", ""[[308, 265], [473, 316]]""]"
Wc41yoy-Llc,week 15 highlights 000 and one and,week highlight 000 one,"[""[[12, 144], [125, 178]]"", ""[[6, 182], [174, 209]]"", ""[[205, 196], [224, 204]]"", ""[[205, 266], [222, 272]]""]"
WcD6jjLMZso,lebron deshawn vs stevenson james hards smcrift bmsi beef history,lebron deshawn stevenson james hards smcrift bmsi beef history,"[""[[32, 62], [156, 86]]"", ""[[304, 62], [449, 85]]"", ""[[289, 82], [468, 106]]"", ""[[41, 85], [145, 108]]"", ""[[399, 226], [460, 248]]"", ""[[4, 292], [102, 312]]"", ""[[109, 292], [176, 312]]"", ""[[204, 292], [257, 312]]"", ""[[260, 290], [348, 313]]""]"
WcNuGLLe8lk,a showme mori show youtube originals,showme mori show youtube original,"[""[[21, 243], [81, 257]]"", ""[[22, 253], [70, 266]]"", ""[[21, 265], [79, 280]]"", ""[[6, 286], [56, 304]]"", ""[[54, 286], [109, 309]]""]"
Wd-2I2b2nvY,will hillston not huust dec,hillston huust dec,"[""[[177, 116], [209, 132]]"", ""[[305, 128], [328, 142]]"", ""[[77, 193], [233, 266]]""]"
WdAiDKSva3U,foundation makeup oogle for n from up der a makeu in ver i hodla ect for right your do in es picked 7 google a a,foundation makeup oogle der makeu ver hodla ect right picked google,"[""[[125, 52], [181, 74]]"", ""[[86, 61], [129, 80]]"", ""[[10, 70], [70, 97]]"", ""[[309, 170], [322, 178]]"", ""[[313, 193], [353, 213]]"", ""[[297, 204], [314, 214]]"", ""[[67, 205], [105, 232]]"", ""[[456, 216], [469, 224]]"", ""[[310, 226], [333, 237]]"", ""[[292, 256], [444, 310]]"", ""[[120, 256], [280, 312]]""]"
WeX5VO0aXS0,snl,snl,"[""[[10, 222], [110, 304]]""]"
Wecl35urtFw,10 top,top,"[""[[42, 150], [274, 251]]""]"
WfB_JyAr5tE,everything with wrong jumanji,everything wrong jumanji,"[""[[51, 158], [228, 210]]"", ""[[232, 160], [345, 215]]"", ""[[113, 232], [366, 308]]""]"
WfZqmyeASMw,01 jennuary vlog episode 2,jennuary vlog episode,"[""[[14, 154], [149, 173]]"", ""[[14, 186], [84, 205]]"", ""[[13, 288], [88, 302]]""]"
WfkEIXpAzzM,67 pacific rim jaeger tributei homage 30 original uprising fan made,pacific rim jaeger tributei homage original uprise fan make,"[""[[102, 211], [277, 240]]"", ""[[294, 213], [376, 238]]"", ""[[31, 240], [137, 261]]"", ""[[148, 241], [273, 260]]"", ""[[270, 241], [386, 260]]"", ""[[17, 262], [109, 278]]"", ""[[186, 264], [277, 277]]"", ""[[353, 264], [394, 277]]"", ""[[401, 264], [458, 277]]""]"
WgIcIRh6P2E,icouldnot bear to lie to to withyou lie you ylovesmusic,icouldnot bear lie withyou ylovesmusic,"[""[[6, 145], [133, 173]]"", ""[[133, 145], [193, 173]]"", ""[[122, 184], [154, 210]]"", ""[[152, 177], [259, 218]]"", ""[[325, 292], [481, 316]]""]"
WgXLvaippU8,gleazy live at vevo,gleazy live vevo,"[""[[146, 152], [333, 192]]"", ""[[145, 198], [202, 222]]"", ""[[253, 198], [333, 222]]""]"
WhHEQ-W3x5Y,jyp official,jyp official,"[""[[14, 252], [68, 304]]"", ""[[74, 260], [197, 300]]""]"
WhSXWDCwI9A,first take,first take,"[""[[19, 224], [161, 257]]"", ""[[19, 250], [156, 287]]""]"
WhXuZyx3yeI,just one vote needed,one vote need,"[""[[184, 106], [256, 160]]"", ""[[165, 160], [256, 216]]"", ""[[122, 213], [257, 270]]""]"
WhaKAduVhgg,hristmas tribute 33 c,hristmas tribute,"[""[[30, 277], [241, 314]]"", ""[[257, 278], [424, 313]]""]"
WiMKbiZRhCQ,vintage snl,vintage snl,"[""[[103, 217], [264, 314]]"", ""[[12, 225], [105, 304]]""]"
WiztottvSm0,puth charlie attention,puth charlie attention,"[""[[261, 250], [328, 272]]"", ""[[149, 252], [256, 275]]"", ""[[194, 276], [284, 293]]""]"
WjBYRUZbU4Y,how to sail,sail,"[""[[32, 106], [189, 164]]""]"
WjHjXOH9XJk,fox friend,fox friend,"[""[[58, 134], [116, 162]]"", ""[[45, 161], [117, 185]]""]"
WjbFn3npD7Q,my hela epoch echo cosworx helmet construction materials 8,hela epoch echo cosworx helmet construction material,"[""[[16, 158], [197, 238]]"", ""[[336, 198], [397, 213]]"", ""[[402, 198], [452, 213]]"", ""[[404, 214], [452, 224]]"", ""[[14, 242], [202, 304]]"", ""[[326, 280], [472, 305]]"", ""[[206, 281], [309, 305]]""]"
Wjj3wihtYbs,treamazaidi,treamazaidi,"[""[[199, 31], [499, 248]]""]"
Wk008ADh4iY,original motion ure soundtrack willeams efron ferguson way the greatest showman omen somes a pasek benj justin paul a,original motion ure soundtrack willeams efron ferguson way great showman omen somes pasek benj justin paul,"[""[[152, 49], [193, 57]]"", ""[[194, 49], [230, 57]]"", ""[[250, 49], [268, 57]]"", ""[[270, 49], [329, 57]]"", ""[[206, 63], [257, 77]]"", ""[[162, 66], [196, 76]]"", ""[[269, 66], [321, 76]]"", ""[[350, 68], [373, 76]]"", ""[[131, 88], [361, 140]]"", ""[[108, 125], [374, 186]]"", ""[[201, 289], [229, 297]]"", ""[[240, 289], [269, 297]]"", ""[[190, 296], [230, 309]]"", ""[[156, 297], [189, 309]]"", ""[[244, 297], [289, 309]]"", ""[[290, 297], [322, 309]]""]"
WkB688Zsu5c,u2,,[]
WkoX0lzos4s,snoop doog presents bible of love hotx bibit vevo,snoop doog present bible love hotx bibit vevo,"[""[[256, 69], [285, 77]]"", ""[[286, 69], [310, 77]]"", ""[[313, 69], [353, 77]]"", ""[[224, 78], [273, 90]]"", ""[[310, 78], [354, 90]]"", ""[[198, 143], [244, 173]]"", ""[[192, 154], [239, 183]]"", ""[[12, 278], [102, 305]]""]"
